Benchmark, twise, seed, approx combinations, approx coverage, combinations, coverage
mpc50.cnf,2,10,2123992,0.7797785479323308,2137478,0.7859103122789317
nano.cnf,2,1,2346923,0.7774480977569539,2349520,0.7789503836534203
nano.cnf,2,2,2350354,0.7785846601509498,2351636,0.7796519137582122
nano.cnf,2,3,2324348,0.7699698418419267,2327782,0.7717434548169524
nano.cnf,2,4,2380154,0.7884562892215061,2365182,0.7841428999583591
nano.cnf,2,5,2346742,0.7773881392045454,2355947,0.7810811653091374
nano.cnf,2,6,2346742,0.7773881392045454,2342052,0.7764744730567351
nano.cnf,2,7,2349451,0.7782855299143487,2342840,0.7767357233982172
nano.cnf,2,8,2380515,0.7885758750636025,2357036,0.7814422079764901
nano.cnf,2,9,2373110,0.7861228746183854,2364506,0.783918781645108
nano.cnf,2,10,2365344,0.7835502883310719,2361340,0.7828691387756509
npwr.cnf,2,1,2335478,0.7883651000259246,2332852,0.787895163104308
npwr.cnf,2,2,2307436,0.7788992287417905,2294903,0.7750783047932598
npwr.cnf,2,3,2337264,0.7889679830625648,2334266,0.7883727260875704
npwr.cnf,2,4,2320832,0.7834211890770826,2316884,0.7825021463315125
npwr.cnf,2,5,2342622,0.7907766321724853,2323495,0.7847349390347284
npwr.cnf,2,6,2310651,0.779984485719841,2303499,0.7779815094637853
npwr.cnf,2,7,2350838,0.7935500291652264,2353399,0.7948346868787712
npwr.cnf,2,8,2323690,0.7843859369599032,2330081,0.7869592882622855
npwr.cnf,2,9,2311544,0.780285927238161,2321786,0.784157743038692
npwr.cnf,2,10,2360840,0.7969263091946077,2349811,0.7936228792522187
ocelot.cnf,2,1,2335623,0.7816592994988005,2341648,0.7841750975929037
ocelot.cnf,2,2,2355882,0.7884393473697738,2347642,0.7861823785911459
ocelot.cnf,2,3,2343763,0.7843835005783071,2343348,0.7847443965079874
ocelot.cnf,2,4,2355882,0.7884393473697738,2357617,0.7895228236958283
ocelot.cnf,2,5,2317353,0.7755449071495888,2320990,0.7772571111294924
ocelot.cnf,2,6,2350094,0.7865022864547635,2354312,0.7884160396285625
ocelot.cnf,2,7,2346114,0.785170306074366,2331578,0.7808028387253196
ocelot.cnf,2,8,2371981,0.7938271745416381,2342969,0.7846174763380952
ocelot.cnf,2,9,2329292,0.7795405136223441,2337237,0.7826979343491188
ocelot.cnf,2,10,2314459,0.7745763766920836,2324465,0.7784208250882665
olpce2294.cnf,2,1,2390891,0.7869411837504213,2382508,0.7842937676424356
olpce2294.cnf,2,2,2359750,0.7766913917677789,2363671,0.7780928475611262
olpce2294.cnf,2,3,2400600,0.7901368174924166,2379559,0.7833229913341179
olpce2294.cnf,2,4,2352606,0.7743400056875632,2363814,0.7781399214885895
olpce2294.cnf,2,5,2388327,0.7860972652300303,2370277,0.7802674654969509
olpce2294.cnf,2,6,2352789,0.7744002385616785,2359161,0.7766082083103587
olpce2294.cnf,2,7,2421116,0.7968894822210988,2405961,0.7920142209347302
olpce2294.cnf,2,8,2375504,0.7818766852039096,2362689,0.7777695846466575
olpce2294.cnf,2,9,2351507,0.773978279301483,2352023,0.7742584621968381
olpce2294.cnf,2,10,2375138,0.7817562194556792,2387869,0.7860585461398556
olpch2294.cnf,2,1,2271440,0.7699420774036793,2259561,0.7670556213186482
olpch2294.cnf,2,2,2311101,0.7833858279460257,2304041,0.782155295120884
olpch2294.cnf,2,3,2282567,0.773713757701319,2296093,0.7794571789477687
olpch2294.cnf,2,4,2322048,0.7870964942728219,2308225,0.7835756421350151
olpch2294.cnf,2,5,2287592,0.7754170643873655,2303108,0.7818385685998074
olpch2294.cnf,2,6,2311101,0.7833858279460257,2324919,0.789242772406025
olpch2294.cnf,2,7,2305897,0.7816218462556404,2301413,0.7812631651129641
olpch2294.cnf,2,8,2305179,0.7813784683052759,2297367,0.7798896651083812
olpch2294.cnf,2,9,2305538,0.7815001572804582,2309091,0.7838696240934849
olpch2294.cnf,2,10,2314332,0.7844810287226658,2308193,0.7835647790603373
olpcl2294.cnf,2,1,2342694,0.7718579991143725,2339379,0.7713017391536574
olpcl2294.cnf,2,2,2378176,0.7835484143049932,2365915,0.7800507545762039
olpcl2294.cnf,2,3,2327331,0.7667962819458503,2327198,0.7672856192839694
olpcl2294.cnf,2,4,2370312,0.7809574266194332,2358002,0.7774418097827682
olpcl2294.cnf,2,5,2362264,0.7783058156207827,2372241,0.7821364597149976
